"QID","imdb"
"Q112265391","co0610953"
"Q112265396","co0205235"
"Q112265416","co0189811"
"Q112470682","co0612559"
"Q112604242","co0721527"
"Q112618843","co0068319"
"Q112744674","co0151099"
"Q112731680","co0052190"
"Q112749789","co0084505"
"Q112745539","co0001178"
"Q112769571","co0080776"
"Q112775559","co0050666"
"Q111730265","co0658689"
"Q111743339","co0039296"
"Q111749435","co0220083"
"Q111749436","co0095377"
"Q112156071","co0005803"
"Q112226288","co0078209"
"Q112750282","co0357888"
"Q112750282","co0468635"
"Q112750282","co0669148"
"Q112803436","co0630277"
"Q113016441","co0377989"
"Q111637280","co0086521"
"Q112764050","co0275356"
"Q112812126","co0089969"
"Q112843827","co0128440"
"Q112843839","co0719540"
"Q112876829","co0013770"
"Q112897878","co0024104"
"Q115329332","co0588143"
"Q115392857","co0301560"
"Q115413149","co0561112"
"Q115424395","co0704944"
"Q115497804","co0223810"
"Q116242069","co0564506"
"Q116442731","co0818494"
"Q113111040","co0271167"
"Q113116894","co0017917"
"Q115497882","co0374741"
"Q115788577","co0070191"
"Q115788595","co0146472"
"Q113131475","co0027104"
"Q115245417","co0095291"
"Q115476219","co0071707"
"Q116256977","co0718318"
"Q116365335","co0113695"
"Q116455476","co0123233"
"Q115301322","co0947014"
"Q115937333","co0632419"
"Q116056738","co0969258"
"Q116188737","co0003297"
"Q116222353","co0864324"
"Q116288303","co0890429"
"Q116452589","co0101972"
"Q115311765","co0601402"
"Q115424311","co0640768"
"Q115697549","co0259765"
"Q113112143","co0219197"
"Q113125981","co0771764"
"Q115257316","co0108386"
"Q115284947","co0798897"
"Q115489844","co0351221"
"Q115538509","co0627803"
"Q115898704","co0483309"
"Q113104259","co0229283"
"Q113111995","co0115530"
"Q113112046","co0239585"
"Q115184198","co0273485"
"Q115247331","co0064335"
"Q115267688","co0580463"
"Q115311553","co0339509"
"Q115497812","co0374586"
"Q115854172","co0002214"
"Q116603580","co0320042"
"Q116659192","co0600071"
"Q116774987","co0141352"
"Q116775022","co0220559"
"Q116775025","co0321587"
"Q116776985","co0878823"
"Q116786319","co0037366"
"Q116827092","co0716080"
"Q116856322","co0521950"
"Q116908795","co0164886"
"Q116972593","co0856613"
"Q116998326","co0219482"
"Q116998328","co0159962"
"Q117037387","co0317663"
"Q117037393","co0378154"
"Q117037391","co0193840"
"Q117037399","co0424550"
"Q117037471","co0439370"
"Q117090125","co0103214"
"Q116856047","co0006331"
"Q113116290","co0878407"
"Q113124813","co0207822"
"Q113119128","co0016423"
"Q116953916","co0016413"
"Q116257582","co0238435"
"Q115434319","co0352233"
"Q115434319","co0076136"
"Q115869971","co0063079"
"Q115869815","co0220845"
"Q116596035","co0916113"
"Q116779219","co0268457"
"Q116875076","co0240244"
"Q116920990","co1006646"
"Q113112027","co0043054"
"Q113112171","co0172623"
"Q113112270","co0557984"
"Q113112268","co0376555"
"Q115199664","co0111388"
"Q115236626","co0583474"
"Q115944474","co0001462"
"Q116188723","co0150505"
"Q116256338","co0036058"
"Q117162328","co0985422"
"Q117206640","co0130861"
"Q117210355","co0050438"
"Q117306548","co0987558"
"Q117353850","co0238607"
"Q117353859","co0338948"
"Q117353862","co0360618"
"Q117846421","co0124743"
"Q117846423","co0298647"
"Q117846423","co0497797"
"Q117846424","co0278257"
"Q118114848","co0662462"
"Q118390770","co0097319"
"Q118390865","co0407818"
"Q117684575","co0849655"
"Q118445020","co0338571"
"Q118465458","co0727990"
"Q118559460","co0327067"
"Q118720187","co0746158"
"Q118851503","co0728779"
"Q118851516","co0825850"
"Q118851570","co0586836"
"Q118851614","co0526470"
"Q118851620","co0587150"
"Q118918307","co0118190"
"Q118724830","co0942308"
"Q118725064","co0937095"
"Q118501306","co0133959"
"Q118977899","co0389237"
"Q8068612","co0044802"
"Q8069122","co0041491"
"Q7398909","co0095193"
"Q7575869","co0031672"
"Q7621235","co0035339"
"Q7996335","co0109361"
"Q8023529","co0390648"
"Q7461122","co0014501"
"Q7798425","co0135555"
"Q7914838","co0005025"
"Q7425991","co0010885"
"Q7553796","co0038864"
"Q7675087","co0012653"
"Q7687354","co0392902"
"Q7600573","co0444158"
"Q7786448","co0017713"
"Q8036645","co0093416"
"Q7460427","co0043801"
"Q7628118","co0075557"
"Q7641261","co0043184"
"Q7923503","co0126028"
"Q7933978","co0310456"
"Q7969872","co0104859"
"Q7969876","co0202028"
"Q7460421","co0021127"
"Q7634417","co0072475"
"Q7641839","co0006373"
"Q7641839","co0007126"
"Q7752106","co0118469"
"Q7920227","co0053308"
"Q7489801","co0184526"
"Q7500096","co0172364"
"Q7605619","co0175166"
"Q7643346","co0150627"
"Q7676429","co0089024"
"Q7698270","co0103168"
"Q7933914","co0047069"
"Q8028786","co0371102"
"Q8035724","co0069862"
"Q7424563","co0054568"
"Q7536483","co0040220"
"Q7577891","co0143192"
"Q7969706","co0064773"
"Q7569831","co0129030"
"Q7411497","co0189536"
"Q7457177","co0045848"
"Q7406084","co0099642"
"Q7537869","co0046351"
"Q7416898","co0002760"
"Q7560946","co0005371"
"Q7566109","co0036887"
"Q7568115","co0076716"
"Q7491105","co0074385"
"Q7488444","co0969128"
"Q7573630","co0021533"
"Q7514003","co0239007"
"Q7550456","co0159028"
"Q7639024","co0112012"
"Q7570041","co0325330"
"Q7574543","co0226451"
"Q7667850","co0145724"
"Q7690062","co0088457"
"Q7730782","co0318154"
"Q7733857","co0187451"
"Q7757177","co0214371"
"Q7832202","co0019738"
"Q7797072","co0042682"
"Q7810226","co0437667"
"Q7812943","co0126613"
"Q7817481","co0173554"
"Q7835731","co0158645"
"Q7801550","co0104400"
"Q7949667","co0041824"
"Q7863699","co0029806"
"Q7980611","co0003274"
"Q7882528","co0086813"
"Q7916154","co0215791"
"Q7921410","co0141210"
"Q7971135","co0103268"
"Q8036489","co0104697"
"Q7984168","co0089427"
"Q7971204","co0110344"
"Q7994621","co0158029"
"Q8033895","co0064720"
"Q8036486","co0155092"
"Q8044587","co0617201"
"Q8051674","co0156964"
"Q8068615","co0078470"
"Q8049324","co0136740"
"Q10498467","co0056755"
"Q11296615","co0270211"
"Q11331812","co0132500"
"Q11616378","co0045635"
"Q11656841","co0186635"
"Q11849936","co0025537"
"Q8564327","nm3438179"
"Q10495189","co0010615"
"Q11854398","co0194953"
"Q11887890","co0029574"
"Q11888496","co0328873"
"Q11949849","co0056461"
"Q9332264","co0121786"
"Q11225145","co0137425"
"Q11480194","co0197401"
"Q11868555","co0027287"
"Q11884046","co0086451"
"Q11901596","co0010455"
"Q11945882","co0284012"
"Q11388932","co0127861"
"Q11502569","co0009183"
"Q11852789","co0062955"
"Q8204054","co0036756"
"Q10319190","co0199243"
"Q10498468","co0044140"
"Q11477244","co0195713"
"Q11523938","co0131196"
"Q11896144","co0027870"
"Q8563183","co0347482"
"Q10476475","co0044355"
"Q11339955","co0087552"
"Q11854643","co0222467"
"Q11855697","co0085637"
"Q11899294","co0369582"
"Q11945143","co0004981"
"Q8214167","co0041195"
"Q11079561","co0482817"
"Q11865616","co0171205"
"Q11871934","co0016489"
"Q11871934","co0092102"
"Q11871934","co0297826"
"Q11439439","co0070663"
"Q11859381","co0085629"
"Q11859484","co0003605"
"Q11861564","co0006523"
"Q10581511","co0050553"
"Q10453214","co0054077"
"Q10495171","co0059852"
"Q10495171","co0643824"
"Q10512753","co0038445"
"Q10512753","co0643181"
"Q11864358","co0257722"
"Q8071490","co0100462"
"Q8240129","co0134298"
"Q8240129","co0148031"
"Q8251861","co0184560"
"Q8564327","co0365114"
"Q9049760","co0007127"
"Q9143596","co0034872"
"Q9372058","co0039268"
"Q9384514","co0057200"
"Q9400597","co0483785"
"Q11785238","co0101982"
"Q10410032","co0203859"
"Q10434937","co0141598"
"Q10500097","co0227074"
"Q10590609","co0079897"
"Q10638461","co0071771"
"Q10719511","co0093488"
"Q10890670","co0208796"
"Q11190583","co0179653"
"Q11352124","co0045504"
"Q11312039","co0167540"
"Q11283902","co0022201"
"Q11569690","co0086350"
"Q11882864","co0002572"
"Q11902497","co0121705"
"Q41886357","co0100786"
"Q52232930","co0150878"
"Q48790938","co0142332"
"Q48976518","co0403958"
"Q11957492","co0085782"
"Q12333944","co0325585"
"Q66351091","co0413298"
"Q56321413","co0593529"
"Q56401400","co0762023"
"Q59244931","co0233816"
"Q59348846","co0285226"
"Q60169475","co0600785"
"Q18689292","co0093508"
"Q62512777","co0181363"
"Q12162653","co0090825"
"Q65071046","co0746781"
"Q12301653","co0035818"
"Q12308880","co0298818"
"Q70724014","co0635103"
"Q12306712","co0079876"
"Q12594195","co0150349"
"Q13103124","co0046330"
"Q78793577","co0209226"
"Q79586112","co0904254"
"Q80455720","co0079764"
"Q18370014","co0048735"
"Q12333670","co0481050"
"Q19799592","co0151935"
"Q12006943","co0113048"
"Q12312120","co0130359"
"Q18168039","co0036136"
"Q60238569","co0165074"
"Q30589038","co0447669"
"Q61977631","co0371840"
"Q20828496","co0397128"
"Q11963364","co0055095"
"Q12005220","co0291724"
"Q13026113","co0394573"
"Q26705616","co0527308"
"Q26989880","co0482062"
"Q20827684","co0017621"
"Q11956464","co0270142"
"Q11968840","co0023617"
"Q12302972","co0084259"
"Q55334267","co0115028"
"Q55334267","co0116547"
"Q35230134","co0212797"
"Q18154751","co0326604"
"Q19007879","co0359958"
"Q29907955","co0036834"
"Q21019197","co0354897"
"Q54366468","co0407010"
"Q65081856","co0053559"
"Q60873998","co0128471"
"Q20895569","co0123759"
"Q12711204","co0007147"
"Q12021499","co0213966"
"Q12306672","co0230992"
"Q12307599","co0147427"
"Q12327304","co0147340"
"Q12341741","co0345517"
"Q12401098","co0241696"
"Q18335056","co0151069"
"Q19007879","co0361731"
"Q19007879","co0202458"
"Q42305720","co0368541"
"Q18149793","co0008347"
"Q18389327","co0982008"
"Q19839127","co0311753"
"Q19939260","co0530871"
"Q20022895","co0069573"
"Q35234323","co0146945"
"Q20312364","co0073569"
"Q20598360","co0183290"
"Q20732455","co0044714"
"Q20970470","co0883130"
"Q20970470","co0593607"
"Q47481944","co0759945"
"Q63893295","co0013021"
"Q24204185","co0406325"
"Q24960171","co0111306"
"Q27561052","co0046803"
"Q98905212","co0671208"
"Q91396313","co0625845"
"Q82518253","co0091962"
"Q104883013","co0599623"
"Q106341729","co0081846"
"Q92135287","co0310777"
"Q85804726","co0132388"
"Q86672804","co0779330"
"Q91336376","co0152188"
"Q95000029","co0918312"
"Q96096376","co0632423"
"Q97274881","co0813072"
"Q104715131","co0781400"
"Q104734963","co0372661"
"Q104778010","co0310410"
"Q105494145","co0147477"
"Q106643870","co0388708"
"Q106685614","co0882267"
"Q107119036","co0611530"
"Q107603553","co0802273"
"Q107603564","co0573042"
"Q107603618","co0485456"
"Q107640007","co0544443"
"Q107640013","co0828675"
"Q119138938","co0007773"
"Q119156775","co0170111"
"Q119294205","co0071041"
"Q119360981","co0134936"
"Q119372891","co0186795"
"Q119410468","co0068437"
"Q119422928","co0074202"
"Q119459641","co0056333"
"Q119483375","co0136931"
"Q119498868","co0191624"
"Q119519808","co0076014"
"Q119578512","co0774559"
"Q119585525","co0980457"
"Q119625796","co0046722"
"Q119628842","co0007705"
"Q119662949","co0047782"
"Q119693099","co0103043"
"Q119807878","co0820700"
"Q119853468","co0069085"
"Q119941307","co0127418"
"Q119952108","co0114003"
"Q119952543","co0097275"
"Q119952543","co0138110"
"Q119968977","co0300238"
"Q119998757","co0016598"
"Q120122334","co0047144"
"Q120170547","co0017013"
"Q120232163","co0069083"
"Q120273474","co0125490"
"Q120373299","co0151553"
"Q120377404","co0979779"
"Q120402881","co0642905"
"Q120483080","co0041871"
"Q120494512","co0368003"
"Q120514511","co0772953"
"Q120646472","co0057394"
"Q120694073","co0341125"
"Q120694076","co0288023"
"Q120694090","co0261235"
"Q120793936","co0403201"
"Q120789078","co0055078"
"Q120870005","co0065288"
"Q120870008","co0483282"
"Q121097519","co0623498"
"Q121097519","co0195536"
"Q119143082","co0538435"
"Q119331863","co0123242"
"Q119984366","co0047999"
"Q120661445","co0057619"
"Q121035055","co0080997"
"Q121035592","co0188909"
"Q87772288","co0641098"
"Q127990","co0228519"
"Q157118","co0005084"
"Q160236","co0052307"
"Q166419","co0030121"
"Q188740","co0050966"
"Q362280","co0073149"
"Q287218","co0209226"
"Q287218","co0067205"
"Q332498","co0029469"
"Q371400","co0000078"
"Q371400","co0183824"
"Q371400","co0093282"
"Q371400","co0213389"
"Q371400","co0507520"
"Q688333","co0075510"
"Q806575","co0278029"
"Q797084","co0060901"
"Q844652","co0080662"
"Q1074681","co0023675"
"Q544150","co0096434"
"Q634019","co0179259"
"Q896183","co0013148"
"Q966852","co0061343"
"Q626178","co0031877"
"Q746676","co0072491"
"Q912601","co0135631"
"Q428457","co0015560"
"Q461761","co0045850"
"Q652390","co0086397"
"Q463665","co0022570"
"Q390216","co0267758"
"Q598841","co0801955"
"Q604775","co0959582"
"Q623578","co0203566"
"Q654762","co0826044"
"Q654762","co0105848"
"Q781404","co0035453"
"Q662814","co0204898"
"Q705551","co0040074"
"Q705557","co0220802"
"Q739627","co0033440"
"Q769416","co0208177"
"Q782783","co0132825"
"Q907311","co0144901"
"Q907311","co0825975"
"Q861764","co0011682"
"Q925249","co0738806"
"Q1057890","co0287656"
"Q1117048","co0107732"
"Q1140147","co0143568"
"Q1210241","co0104098"
"Q1337530","co0196576"
"Q2864966","nm0037720"
"Q3060562","co0029701"
"Q1156642","co0005035"
"Q1529957","co0340174"
"Q1784787","co0062684"
"Q1884239","co0113622"
"Q2390480","co0017671"
"Q2930916","co0078023"
"Q1518953","co0053559"
"Q1165638","co0103818"
"Q2699769","co0307278"
"Q1803714","co0072838"
"Q2084961","co0010224"
"Q2939795","co0106806"
"Q2973075","co0051822"
"Q2973178","co0037403"
"Q2973178","co0148812"
"Q2973178","co0444363"
"Q2973178","co0715130"
"Q2094992","co0106853"
"Q2717612","co0161074"
"Q2814799","co0161074"
"Q1796719","co0080859"
"Q2392262","co0084021"
"Q2864832","co0977026"
"Q1152955","co0059627"
"Q1202628","co0583971"
"Q1233678","co0179406"
"Q1419926","co0047269"
"Q1432195","co0006628"
"Q1464509","co0242058"
"Q1550785","co0076406"
"Q1997139","co0004678"
"Q2111437","co0056454"
"Q2172090","co0716221"
"Q2202344","co0006599"
"Q2232038","co0146175"
"Q2255257","co0308873"
"Q2309835","co0066445"
"Q2315393","co0478448"
"Q2449543","co0243110"
"Q2528743","co0399490"
"Q2565882","co0877438"
"Q2635608","co0317830"
"Q2742913","co0105115"
"Q2701539","co0020670"
"Q2816650","co0950810"
"Q2814176","co0476293"
"Q2818996","co0033054"
"Q2881259","co0719942"
"Q2880386","co0699845"
"Q2904714","co0126772"
"Q2968481","co0100633"
"Q3060562","co0024944"
"Q3041471","co0083940"
"Q3299128","co0298750"
"Q5249982","co0093771"
"Q3331002","co0007500"
"Q3242008","co0026995"
"Q3366977","co0046394"
"Q3401312","co0206196"
"Q3959689","co0170849"
"Q3194369","co0100242"
"Q3546631","co0101352"
"Q3614290","co0171381"
"Q3716880","nm6372569"
"Q4900034","co0062109"
"Q3273914","co0102807"
"Q3313794","co0030249"
"Q3492330","co0069834"
"Q3588139","co0022068"
"Q3661476","co0335926"
"Q3929496","nm9449251"
"Q3178829","co0040747"
"Q3784105","co0022072"
"Q3783414","co0004023"
"Q3406684","co0006963"
"Q3199495","co0232523"
"Q3406930","co0090306"
"Q3550689","co0011888"
"Q121140881","co0353564"
"Q121170203","co0122434"
"Q121160015","co0103522"
"Q3094476","co0022459"
"Q3109988","co0076476"
"Q3325728","co0223402"
"Q3415155","co0075567"
"Q3551276","co0046126"
"Q3980259","co0088817"
"Q3980774","co0001874"
"Q4264431","co0151119"
"Q5172293","co0015758"
"Q5357493","co0185913"
"Q3156943","co0154159"
"Q3298971","co0076018"
"Q3250618","co0057808"
"Q3305015","co0077842"
"Q3441934","co0868278"
"Q3457700","co0045714"
"Q3480080","co0207074"
"Q3501023","co0217789"
"Q3493809","co0257075"
"Q3512565","co0075036"
"Q3497143","co0024812"
"Q3498146","co0161016"
"Q3600483","co0113687"
"Q3716880","co0270233"
"Q3808346","co0136940"
"Q3929496","co0068775"
"Q3992297","co0670206"
"Q3941965","co0090320"
"Q4707117","co0128239"
"Q4636263","co0028239"
"Q4683944","co0273405"
"Q4904972","co0490568"
"Q5071736","co0080717"
"Q5197125","co0098767"
"Q5467439","co0012917"
"Q5514763","co0009754"
"Q122924839","co0015560"
"Q121170350","co0386815"
"Q121172941","co0351198"
"Q121265552","co0891626"
"Q121294679","co0008507"
"Q121321808","co0865025"
"Q121437547","co0030029"
"Q121437547","co0663673"
"Q121467132","co0993615"
"Q121863780","co0239109"
"Q122157193","co0322765"
"Q122158814","co0389941"
"Q122176697","co0516399"
"Q122176701","co0278851"
"Q122233212","co0862431"
"Q122234196","co0995780"
"Q122312901","co0005333"
"Q122330869","co0095189"
"Q122374673","co0318011"
"Q121626565","co0080036"
"Q122388988","co0567662"
"Q122388988","co0097494"
"Q122389007","co0095185"
"Q122389093","co0624454"
"Q122389073","co0384527"
"Q122389134","co0016053"
"Q122389148","co0364182"
"Q122389173","co0198261"
"Q122415826","co0106892"
"Q122542295","co0068306"
"Q121971806","co0704158"
"Q122602581","co0587840"
"Q122089231","co0754311"
"Q122090115","co0701921"
"Q122191224","co1018811"
"Q122224547","co0028774"
"Q122856124","co0332430"
"Q122856621","co0849050"
"Q122820059","co0302241"
"Q122950069","co0035064"
"Q122950077","co0098836"
"Q122950081","co0020570"
"Q122950093","co0126913"
"Q122950104","co0137897"
"Q122950110","co0008432"
"Q122950114","co0051947"
"Q122950120","co0022835"
"Q122950125","co0627878"
"Q122950130","co0033881"
"Q122950132","co0042450"
"Q122950141","co0152564"
"Q122949681","co0403503"
"Q122950147","co0146267"
"Q122949690","co0453485"
"Q122950162","co0057639"
"Q122950296","co0065023"
"Q122950342","co0200058"
"Q122950441","co0042781"
"Q122950654","co0005198"
"Q122950662","co0040132"
"Q122950666","co0002928"
"Q122950668","co0552128"
"Q122950679","co0075882"
"Q122950688","co0629762"
"Q122950698","co0130921"
"Q122950707","co0079559"
"Q122950790","co0078912"
"Q122950791","co0203497"
"Q122950799","co0536014"
"Q122950797","co0025451"
"Q122950807","co0004824"
"Q122950814","co0011564"
"Q122950818","co0067561"
"Q122950821","co0042818"
"Q122950824","co0040351"
"Q122950917","co0189064"
"Q122950994","co0027834"
"Q122951149","co0044247"
"Q122951191","co0038089"
"Q122951220","co0437457"
"Q122951410","co0458133"
"Q122951612","co0041088"
"Q122951620","co0093586"
"Q122951624","co0104570"
"Q122951628","co0110358"
"Q122951634","co0042592"
"Q122951639","co0039098"
"Q122951663","co0030850"
"Q122951666","co0033213"
"Q122951672","co0198453"
"Q122951680","co0206176"
"Q122953534","co0822606"
"Q122954076","co0435099"
"Q122954901","co0103681"
"Q122954915","co0136388"
"Q122954946","co0028457"
"Q122954968","co0209525"
"Q122954970","co0064096"
"Q122954972","co0020717"
"Q122955535","co0065715"
"Q122955546","co0197491"
"Q122955573","co0513195"
"Q122955757","co0137799"
"Q122955832","co0132435"
"Q122955845","co0042019"
"Q122998729","co0061991"
"Q122998734","co0070470"
"Q122998743","co0165124"
"Q122998768","co0006241"
"Q122998783","co0055083"
"Q122988772","co0329044"
"Q122988990","co0592664"
"Q122998871","co0071784"
"Q122998881","co0134100"
"Q122998889","co0145685"
"Q122998895","co0779514"
"Q122998910","co0047855"
"Q122998913","co0119020"
"Q122999076","co0256020"
"Q123004520","co0383794"
"Q123004529","co0419552"
"Q123004539","co0335966"
"Q123004550","co0455823"
"Q123004555","co0186244"
"Q123007114","co0041248"
"Q123009673","co0327152"
"Q123038406","co0128376"
"Q123038445","co0103294"
"Q123056630","co0521312"
"Q123056636","co0077956"
"Q123084037","co0253521"
"Q123084562","co0173542"
"Q123084816","co0173542"
"Q123084895","co0169930"
"Q123084927","co0176915"
"Q123084949","co0169411"
"Q123084955","co0168906"
"Q123084959","co0169505"
"Q123084986","co0128871"
"Q123085036","co0168985"
"Q123150762","co0123764"
"Q123157518","co0914494"
"Q123197210","co0659173"
"Q123237630","co0454616"
"Q123331034","co0021714"
"Q123354006","co0132920"
"Q5179769","co0038645"
"Q6155948","co0052424"
"Q6155948","co0079578"
"Q4912005","co0231580"
"Q5389773","co0029426"
"Q5475561","co0064844"
"Q11655865","co0341401"
"Q5876554","co0101298"
"Q6808043","tt0442812"
"Q7142727","co0103812"
"Q5120764","co0123022"
"Q11896514","co0088541"
"Q11896514","co0499176"
"Q11950961","co0216537"
"Q5527684","co0353668"
"Q6671365","co0107080"
"Q7284931","co0345313"
"Q7855903","co0005051"
"Q10623185","co0258616"
"Q11856229","co0000558"
"Q11856229","co0254592"
"Q11916453","co0142715"
"Q5131896","co0165031"
"Q6583383","co0023031"
"Q7303556","co0128283"
"Q7847492","co0179037"
"Q4906387","co0116585"
"Q5009262","co0183875"
"Q5018392","co0199689"
"Q5029030","co0282108"
"Q5048655","co0009547"
"Q5058898","co0106759"
"Q5173743","co0054949"
"Q5238369","co0103432"
"Q5414361","co0103398"
"Q5476988","co0025998"
"Q5476713","co0423932"
"Q5554822","co0289873"
"Q5730922","co0029081"
"Q5897868","co0196137"
"Q6155948","co0059072"
"Q6024105","co0080779"
"Q6089452","co0080813"
"Q6312954","co0382129"
"Q6728381","co0291662"
"Q6917767","co0223902"
"Q7119088","co0149671"
"Q7270900","co0851857"
"Q7488442","co0155133"
"Q7601525","co0254651"
"Q7685882","co0063966"
"Q7924439","co0817261"
"Q10539697","co0004517"
"Q8034908","co0180243"
"Q8062956","co0208122"
"Q8193234","co0195620"
"Q8353357","co0020462"
"Q10310717","co0377894"
"Q10347048","co0372752"
"Q10351738","co0481181"
"Q10424135","co0357824"
"Q10701588","co0034533"
"Q10872932","co0093039"
"Q11088821","co0368097"
"Q11250949","co0238515"
"Q11311808","co0228694"
"Q11850227","co0137001"
"Q11955266","co0467734"
"Q69494669","co0311744"
"Q12498661","co0249232"
"Q14716055","co0244450"
"Q15210611","co0141469"
"Q17067950","co0411290"
"Q22085360","co0026249"
"Q14409149","co0253090"
"Q25713037","co0085580"
"Q18151738","co0223766"
"Q21427655","co0387428"
"Q13420050","co0371886"
"Q16672698","co0013235"
"Q17089496","nm4226708"
"Q18710538","co0297413"
"Q19390279","co0137257"
"Q12034149","co0114097"
"Q24577172","co0124029"
"Q14630558","co0338904"
"Q16249595","co0376813"
"Q20019122","co0223632"
"Q22080593","co0373736"
"Q23196833","co0152164"
"Q13104534","co0016812"
"Q15208154","co0215458"
"Q26961779","co0222747"
"Q17063507","co0251916"
"Q14481463","co0046271"
"Q14481463","co0323717"
"Q15211001","co0125544"
"Q18688838","co0302193"
"Q19881676","co0505811"
"Q21283207","co0159697"
"Q15221267","co0346929"
"Q19309936","co0259009"
"Q21056523","co0399282"
"Q22021534","co0070636"
"Q22238198","co0324319"
"Q22712108","co0114095"
"Q24290039","co0019749"
"Q24905052","co0269133"
"Q12512558","co0435930"
"Q13057224","co0165248"
"Q13157115","co0184152"
"Q18689057","co0125503"
"Q18689058","co0068497"
"Q13424767","co1015411"
"Q13571479","co0503985"
"Q14437403","co0035045"
"Q14637216","co0139685"
"Q14920514","co0067247"
"Q15064803","co0144770"
"Q15633350","co0490354"
"Q16481466","co0739692"
"Q16955997","co0320384"
"Q16956463","co0655178"
"Q17089496","co0400057"
"Q17090176","co0131874"
"Q17500543","co0760536"
"Q18152037","co0434242"
"Q18654941","co0459592"
"Q19947380","co0037641"
"Q19965834","co0528768"
"Q20402993","co0869042"
"Q21000554","co0565575"
"Q24196182","co0214624"
"Q24577156","co0090248"
"Q25212683","co0110425"
"Q26966398","co0059753"
"Q69496204","co0245435"
"Q79805044","co0272402"
"Q70105003","co0719926"
"Q70583734","co0132208"
"Q72184530","co0289559"
"Q72397386","co0016977"
"Q72550320","co0066141"
"Q72602781","co0028856"
"Q72705397","co0468124"
"Q69523459","co0400315"
"Q72080171","co0087380"
"Q72088427","co0142386"
"Q72375770","co0068125"
"Q72387601","co0058678"
"Q72721584","co0167772"
"Q71089253","co0038950"
"Q78475820","co0035409"
"Q74639437","co0065645"
"Q78523517","co0002052"
"Q78343557","co0232550"
"Q77978638","co0056741"
"Q77870207","co0369891"
"Q77870207","co0215646"
"Q77870207","co0303155"
"Q77977221","co0046252"
"Q78156601","co0019383"
"Q78161229","co0017275"
"Q78157176","co0045474"
"Q78158792","co0019015"
"Q78187298","co0069210"
"Q78344865","co0016814"
"Q78294884","co0919313"
"Q78343649","co0016958"
"Q78452725","co0032420"
"Q78458869","co0034641"
"Q78471937","co0076219"
"Q78524575","co0315350"
"Q78612905","co0104303"
"Q78600834","co0046724"
"Q78625820","co0987989"
"Q78631751","co0071552"
"Q78631420","co0080755"
"Q78625928","co0060121"
"Q78626362","co0027692"
"Q78791889","co0024473"
"Q78790717","co0056107"
"Q78988961","co0050209"
"Q79618634","co0138178"
"Q79615306","co0133345"
"Q79616453","co0236538"
"Q80175199","co0148070"
"Q80174913","co0044330"
"Q72064388","co0027421"
"Q72099402","co0029266"
"Q72170566","co0038390"
"Q72398598","co0075661"
"Q72415105","co0220408"
"Q72550889","co0187755"
"Q72555577","co0064940"
"Q72170384","co0059414"
"Q72200360","co0005796"
"Q72387275","co0075204"
"Q72391219","co0015324"
"Q72415219","co0003315"
"Q72549341","co0042839"
"Q72550550","co0079938"
"Q73037145","co0134106"
"Q75143577","co0682846"
"Q78803052","co0472279"
"Q70629138","co0403374"
"Q72398335","co0043414"
"Q72418329","co0552394"
"Q72555391","co0015658"
"Q72571827","co0068022"
"Q72597904","co0078012"
"Q72598857","co0012818"
"Q73032302","co0037944"
"Q72065903","co0189384"
"Q72096403","co0001865"
"Q72183604","co0079143"
"Q72414086","co0108823"
"Q72425003","co0052346"
"Q72550738","co0120054"
"Q72569792","co0021145"
"Q72571427","co0033430"
"Q70104760","co0306538"
"Q72392559","co0123603"
"Q72395719","co0012672"
"Q72547464","co0116453"
"Q72603075","co0043390"
"Q72706420","co0182729"
"Q108744089","co0047249"
"Q111652204","co0452164"
"Q80664764","co0232356"
"Q80452333","co0146592"
"Q80177162","co0033873"
"Q80175359","co0291452"
"Q80177057","co0181348"
"Q80469884","co0179503"
"Q123458821","co0082215"
"Q111104103","co0077843"
"Q108535528","co0276115"
"Q108417662","co0147414"
"Q108855203","co0189302"
"Q108855222","co0983474"
"Q109102740","co0751239"
"Q109103945","co0438241"
"Q109116484","co0733655"
"Q109326589","co0191488"
"Q109561013","co0907644"
"Q109587808","co0896074"
"Q109794175","co0220378"
"Q110209141","co0080819"
"Q110270543","co0119374"
"Q110270533","co0680798"
"Q110391015","co0858691"
"Q110917724","co0546827"
"Q110951960","co0344507"
"Q111920310","co0364284"
"Q120635169","co0788810"
"Q122987379","co0933736"
"Q123260532","co0535591"
"Q123354029","co0489737"
"Q123354027","co0290986"
"Q123354018","co0683745"
"Q123354018","co0411473"
"Q123378593","co0654995"
"Q123379223","co0697500"
"Q123392509","co0251736"
"Q123415746","co0239339"
"Q123417462","co1017693"
"Q123423119","co0058284"
"Q123458722","co0069373"
"Q123458756","co0378284"
"Q123458808","co0002401"
"Q123458811","co0122201"
"Q123458815","co0171249"
"Q123458817","co0781362"
"Q123458819","co0050874"
"Q123458823","co0165319"
"Q123458826","co0031688"
"Q123458831","co0042671"
"Q123458836","co0155498"
"Q123458838","co0165322"
"Q123458853","co0021524"
"Q123458865","co0081784"
"Q123458870","co0048604"
"Q123459288","co0219575"
"Q123459429","co0773568"
"Q123459494","co0209928"
"Q123459498","co0803080"
"Q123459500","co0782219"
"Q123459501","co0334161"
"Q123459515","co0068253"
"Q123459526","co0184596"
"Q123459525","co0023972"
"Q123459529","co0001642"
